mesh,add_N,sub,metal,E_ads_H
42_2,3N,SV,Sc,-1.37534000000005
42_2,3N,SV,Ti,-1.87087000000002
42_2,3N,SV,V,-1.75018999999998
42_2,3N,SV,Cr,-1.47730000000001
42_2,3N,SV,Mn,-1.25568999999996
42_2,3N,SV,Fe,-1.07158000000004
42_2,3N,SV,Co,-0.67165
42_2,3N,SV,Ni,-0.582650000000058
42_2,3N,SV,Cu,0.00590999999997166
42_2,3N,SV,Zn,0.23172999999997
42_2,3N,SV,Y,-1.19213999999999
42_2,3N,SV,Zr,-1.81883000000005
42_2,3N,SV,Nb,-1.79902000000004
42_2,3N,SV,Mo,-1.69785000000002
42_2,3N,SV,Tc,-1.40810000000005
42_2,3N,SV,Ru,-0.980390000000057
42_2,3N,SV,Rh,-0.329679999999996
42_2,3N,SV,Pd,-0.573150000000055
42_2,3N,SV,Ag,-2.60000000025684E-4
42_2,3N,SV,Hf,-2.19352000000004
42_2,3N,SV,Ta,-2.25931000000003
42_2,3N,SV,W,-2.18885
42_2,3N,SV,Re,-1.86297999999999
42_2,3N,SV,Os,-1.53299000000004
42_2,3N,SV,Ir,-0.883030000000076
42_2,3N,SV,Pt,-0.913359999999955
42_2,3N,SV,Au,-0.491000000000042
42_2,3N,SV_1N,Sc,-1.92111
42_2,3N,SV_1N,Ti,-2.13403000000005
42_2,3N,SV_1N,V,-1.91149000000001
42_2,3N,SV_1N,Cr,-1.62254000000007
42_2,3N,SV_1N,Mn,-1.29148000000004
42_2,3N,SV_1N,Fe,-0.688300000000083
42_2,3N,SV_1N,Co,-0.515179999999987
42_2,3N,SV_1N,Ni,-0.644270000000063
42_2,3N,SV_1N,Cu,-0.464750000000095
42_2,3N,SV_1N,Zn,-0.371560000000045
42_2,3N,SV_1N,Y,-1.82083
42_2,3N,SV_1N,Zr,-2.24576000000002
42_2,3N,SV_1N,Nb,-2.17483000000004
42_2,3N,SV_1N,Mo,-1.83761000000004
42_2,3N,SV_1N,Tc,-1.54660999999993
42_2,3N,SV_1N,Ru,-0.920099999999991
42_2,3N,SV_1N,Rh,-0.862620000000049
42_2,3N,SV_1N,Pd,-0.121270000000038
42_2,3N,SV_1N,Ag,-0.266249999999957
42_2,3N,SV_1N,Hf,-2.52970999999997
42_2,3N,SV_1N,Ta,-2.57563000000005
42_2,3N,SV_1N,W,-2.30878999999999
42_2,3N,SV_1N,Re,-1.99746000000005
42_2,3N,SV_1N,Os,-1.53901000000002
42_2,3N,SV_1N,Ir,-1.26736000000005
42_2,3N,SV_1N,Pt,-0.78027000000003
42_2,3N,SV_1N,Au,-0.858490000000018
42_2,3N,SV_2N,Sc,-2.28050000000007
42_2,3N,SV_2N,Ti,-2.31922000000009
42_2,3N,SV_2N,V,-1.96069999999997
42_2,3N,SV_2N,Cr,-1.75858000000005
42_2,3N,SV_2N,Mn,-1.23187999999999
42_2,3N,SV_2N,Fe,-1.13314000000003
42_2,3N,SV_2N,Co,-0.779809999999998
42_2,3N,SV_2N,Ni,-0.608049999999992
42_2,3N,SV_2N,Cu,-0.241840000000025
42_2,3N,SV_2N,Zn,-1.11782000000005
42_2,3N,SV_2N,Y,-2.17911000000004
42_2,3N,SV_2N,Zr,-2.50701000000004
42_2,3N,SV_2N,Nb,-2.34199000000007
42_2,3N,SV_2N,Mo,-1.94795999999997
42_2,3N,SV_2N,Tc,-1.58574000000004
42_2,3N,SV_2N,Ru,-1.03607000000005
42_2,3N,SV_2N,Rh,-0.670390000000054
42_2,3N,SV_2N,Pd,-0.420500000000004
42_2,3N,SV_2N,Ag,0.25087000000002
42_2,3N,SV_2N,Hf,-2.73210999999998
42_2,3N,SV_2N,Ta,-2.66274000000004
42_2,3N,SV_2N,W,-2.40556000000004
42_2,3N,SV_2N,Re,-2.08890000000008
42_2,3N,SV_2N,Os,-1.67917
42_2,3N,SV_2N,Ir,-1.36509000000007
42_2,3N,SV_2N,Pt,-1.00545999999997
42_2,3N,SV_2N,Au,-0.190259999999967
42_2,3N,SV_3N,Sc,-2.56337000000008
42_2,3N,SV_3N,Ti,-2.37713000000002
42_2,3N,SV_3N,V,-1.95640000000003
42_2,3N,SV_3N,Cr,-1.66791000000006
42_2,3N,SV_3N,Mn,-1.31732
42_2,3N,SV_3N,Fe,-1.34149000000002
42_2,3N,SV_3N,Co,-0.81731000000002
42_2,3N,SV_3N,Ni,-0.775569999999959
42_2,3N,SV_3N,Cu,-0.474530000000016
42_2,3N,SV_3N,Zn,-1.04826000000003
42_2,3N,SV_3N,Y,-2.42568
42_2,3N,SV_3N,Zr,-2.66699
42_2,3N,SV_3N,Nb,-2.41338000000002
42_2,3N,SV_3N,Mo,-1.93754999999999
42_2,3N,SV_3N,Tc,-1.55385000000001
42_2,3N,SV_3N,Ru,-1.08895000000001
42_2,3N,SV_3N,Rh,-0.547500000000014
42_2,3N,SV_3N,Pd,0.126930000000016
42_2,3N,SV_3N,Ag,-0.060760000000073
42_2,3N,SV_3N,Hf,-2.81220000000002
42_2,3N,SV_3N,Ta,-2.6857
42_2,3N,SV_3N,W,-2.45254999999997
42_2,3N,SV_3N,Re,-2.12076000000002
42_2,3N,SV_3N,Os,-1.66644000000002
42_2,3N,SV_3N,Ir,-1.47535000000005
42_2,3N,SV_3N,Pt,-0.859769999999969
42_2,3N,SV_3N,Au,-0.399970000000053
